shipment_id,supplier_id,warehouse_name,shipment_date,delivery_date,quantity_shipped,transportation_cost,shipment_status,product_category
4348,376,Ware House E,2026-05-30,2026-05-31,73,7867,Cancelled,Electronics
4349,222,Ware House A,2026-05-11,2026-05-19,1,1437,In Transit,FMCG
4350,409,Ware House C,2026-05-20,2026-05-28,75,9882,Cancelled,Electronics
4351,97,Ware House D,2026-05-19,2026-05-24,82,3269,Delayed,FMCG
4352,8,Ware House A,2026-05-30,2026-06-06,28,9523,Delayed,Automotive
4353,457,Ware House D,2026-06-04,2026-06-13,65,2791,Cancelled,Automotive
4354,355,Ware House E,2026-06-02,2026-06-06,86,1403,Delayed,Electronics
4355,487,Ware House C,2026-06-02,2026-06-07,37,6878,Cancelled,FMCG
4356,202,Ware House C,2026-05-12,2026-05-18,44,7290,Delivered,FMCG
4357,91,Ware House D,2026-05-17,2026-05-25,87,1102,In Transit,Automotive
4358,490,Ware House D,2026-05-24,2026-06-03,71,5978,Delayed,Automotive
4359,249,Ware House B,2026-05-17,2026-05-26,50,8296,Cancelled,Electronics
4360,251,Ware House B,2026-05-20,2026-05-27,47,5722,Delivered,FMCG
4361,202,Ware House A,2026-05-30,2026-06-04,23,6308,In Transit,FMCG
4362,300,Ware House E,2026-05-06,2026-05-08,52,4587,Delayed,Industrial
4363,424,Ware House E,2026-05-28,2026-05-31,42,470,Delayed,Automotive
4364,418,Ware House C,2026-05-22,2026-05-30,22,340,Delayed,Pharma
4365,73,Ware House B,2026-05-18,2026-05-26,45,4754,Delayed,Industrial
4366,407,Ware House C,2026-06-01,2026-06-06,46,2688,Cancelled,Industrial
4367,27,Ware House A,2026-05-31,2026-06-04,35,189,Delivered,Pharma
4368,112,Ware House A,2026-05-25,2026-05-26,21,3307,In Transit,Electronics
4369,330,Ware House E,2026-05-09,2026-05-16,28,4802,In Transit,Automotive
4370,31,Ware House B,2026-05-10,2026-05-18,23,8897,Delivered,FMCG
4371,183,Ware House A,2026-05-16,2026-05-21,71,8285,In Transit,Electronics
4372,4,Ware House D,2026-05-25,2026-05-26,23,4926,Delivered,Pharma
4373,320,Ware House D,2026-05-24,2026-06-02,9,7738,Delivered,FMCG
4374,473,Ware House C,2026-05-12,2026-05-16,83,1133,Cancelled,Automotive
4375,198,Ware House C,2026-05-22,2026-05-25,3,9929,Delayed,FMCG
4376,411,Ware House A,2026-06-04,2026-06-05,33,7596,In Transit,Pharma
4377,497,Ware House A,2026-05-22,2026-05-28,28,8743,Delivered,Automotive
4378,286,Ware House C,2026-05-29,2026-06-05,51,8503,Delivered,Automotive
4379,446,Ware House D,2026-05-12,2026-05-17,100,7691,Delivered,Electronics
4380,395,Ware House D,2026-05-27,2026-05-30,5,9583,In Transit,Pharma
4381,434,Ware House E,2026-06-03,2026-06-05,2,2445,Cancelled,Electronics
4382,121,Ware House C,2026-05-11,2026-05-15,24,9158,In Transit,FMCG
4383,61,Ware House A,2026-05-14,2026-05-17,31,8866,Cancelled,FMCG
4384,297,Ware House C,2026-05-15,2026-05-20,98,2851,Delivered,Automotive
4385,438,Ware House A,2026-05-11,2026-05-16,16,6950,In Transit,Pharma
4386,129,Ware House A,2026-05-18,2026-05-26,100,3588,Delivered,Automotive
4387,296,Ware House E,2026-05-16,2026-05-18,75,3561,Delivered,Electronics
4388,127,Ware House C,2026-05-15,2026-05-23,70,4519,In Transit,Automotive
4389,398,Ware House A,2026-05-27,2026-05-28,77,5477,In Transit,Electronics
4390,271,Ware House D,2026-06-01,2026-06-09,89,6162,Delivered,Electronics
4391,57,Ware House E,2026-05-18,2026-05-23,99,2006,Cancelled,Pharma
4392,350,Ware House D,2026-06-02,2026-06-04,25,8174,Delivered,Electronics
4393,451,Ware House C,2026-06-03,2026-06-09,41,2873,In Transit,Pharma
4394,124,Ware House C,2026-05-26,2026-05-27,92,1324,Delayed,Pharma
4395,281,Ware House C,2026-05-27,2026-05-29,47,1499,Delayed,Industrial
4396,407,Ware House D,2026-05-27,2026-05-30,90,1280,Cancelled,Pharma
4397,119,Ware House C,2026-05-29,2026-06-04,44,1488,Delayed,Electronics
4398,21,Ware House E,2026-05-10,2026-05-19,89,930,Cancelled,Automotive
4399,431,Ware House A,2026-05-30,2026-06-02,89,5556,In Transit,Electronics
4400,98,Ware House D,2026-05-06,2026-05-16,47,6136,In Transit,Electronics
4401,6,Ware House A,2026-05-19,2026-05-20,20,4730,Delayed,Industrial
4402,47,Ware House E,2026-05-09,2026-05-15,90,1171,Delayed,Industrial
4403,219,Ware House A,2026-06-04,2026-06-14,70,9062,Delivered,Pharma
4404,140,Ware House A,2026-05-09,2026-05-14,98,6506,In Transit,Electronics
4405,6,Ware House D,2026-05-06,2026-05-16,70,5923,Cancelled,Pharma
4406,396,Ware House B,2026-05-31,2026-06-04,29,9749,Delayed,Pharma
4407,243,Ware House B,2026-05-22,2026-05-26,81,5184,Cancelled,Industrial
4408,72,Ware House D,2026-06-02,2026-06-12,19,2609,In Transit,FMCG
4409,32,Ware House C,2026-05-17,2026-05-22,33,5538,Delayed,Electronics
4410,375,Ware House E,2026-05-08,2026-05-14,3,6246,In Transit,FMCG
4411,367,Ware House C,2026-05-20,2026-05-21,100,149,In Transit,Electronics
4412,385,Ware House E,2026-05-21,2026-05-22,88,1919,Cancelled,Industrial
4413,43,Ware House E,2026-05-17,2026-05-24,91,412,Delayed,Pharma
4414,226,Ware House A,2026-05-28,2026-06-02,57,3038,In Transit,Industrial
4415,355,Ware House D,2026-05-28,2026-06-07,85,7949,Delivered,Automotive
4416,139,Ware House B,2026-05-20,2026-05-27,79,7469,Cancelled,Automotive
4417,270,Ware House A,2026-05-11,2026-05-15,62,173,Delivered,Automotive
4418,225,Ware House C,2026-05-14,2026-05-16,16,2384,In Transit,FMCG
4419,335,Ware House C,2026-05-26,2026-05-27,64,7469,Cancelled,Industrial
4420,189,Ware House C,2026-05-26,2026-05-31,91,4934,Delivered,Pharma
4421,363,Ware House E,2026-05-12,2026-05-20,32,131,Delivered,FMCG
4422,227,Ware House E,2026-06-01,2026-06-09,13,6694,Delivered,FMCG
4423,414,Ware House D,2026-05-31,2026-06-04,26,8572,Delayed,FMCG
4424,439,Ware House A,2026-06-02,2026-06-09,61,9219,Cancelled,Electronics
4425,89,Ware House B,2026-05-17,2026-05-25,82,6988,Delivered,FMCG
4426,413,Ware House C,2026-05-22,2026-05-24,57,6346,Cancelled,Automotive
4427,475,Ware House B,2026-05-28,2026-06-04,36,1925,In Transit,Electronics
4428,86,Ware House A,2026-05-27,2026-06-04,76,8826,Delayed,Automotive
4429,75,Ware House A,2026-05-10,2026-05-18,13,5084,In Transit,Electronics
4430,301,Ware House B,2026-05-14,2026-05-19,37,3602,In Transit,Automotive
4431,238,Ware House E,2026-05-31,2026-06-01,57,8474,Delivered,Automotive
4432,185,Ware House A,2026-05-24,2026-05-29,92,5635,Delayed,Industrial
4433,214,Ware House B,2026-06-01,2026-06-08,61,6861,In Transit,Industrial
4434,198,Ware House A,2026-06-04,2026-06-12,3,3198,Cancelled,Electronics
4435,222,Ware House A,2026-06-02,2026-06-12,12,8428,Cancelled,FMCG
4436,23,Ware House E,2026-05-27,2026-05-31,23,8702,Delivered,Pharma
4437,62,Ware House E,2026-06-04,2026-06-10,3,9124,Delayed,FMCG
4438,84,Ware House D,2026-05-15,2026-05-25,72,281,Delayed,FMCG
4439,216,Ware House D,2026-05-09,2026-05-16,68,5706,Cancelled,Industrial
4440,41,Ware House D,2026-06-01,2026-06-02,24,3517,In Transit,Pharma
4441,22,Ware House C,2026-05-24,2026-05-30,11,8423,Delivered,Automotive
4442,482,Ware House D,2026-06-04,2026-06-10,98,6396,Delayed,Electronics
4443,28,Ware House E,2026-05-06,2026-05-08,73,2574,Delivered,Industrial
4444,385,Ware House B,2026-05-22,2026-05-24,64,5612,In Transit,Industrial
4445,253,Ware House A,2026-05-29,2026-06-02,14,2397,Delivered,Electronics
4446,118,Ware House D,2026-05-08,2026-05-16,60,3942,Delayed,Pharma
4447,130,Ware House D,2026-05-09,2026-05-10,16,4452,Delivered,Industrial
4448,77,Ware House E,2026-05-17,2026-05-24,70,2535,Delivered,Electronics
4449,241,Ware House D,2026-05-16,2026-05-26,40,5456,Delayed,Pharma
4450,337,Ware House B,2026-05-10,2026-05-13,53,3278,Delayed,Automotive
4451,151,Ware House D,2026-06-02,2026-06-08,68,8132,Delivered,FMCG
4452,495,Ware House A,2026-05-28,2026-06-05,17,6621,Delayed,Pharma
4453,357,Ware House A,2026-05-18,2026-05-19,88,9390,Delivered,Pharma
4454,104,Ware House C,2026-05-07,2026-05-10,16,326,Delayed,Electronics
4455,31,Ware House B,2026-05-31,2026-06-01,46,3490,In Transit,FMCG
4456,233,Ware House A,2026-06-03,2026-06-13,11,5234,Delayed,FMCG
4457,39,Ware House B,2026-05-08,2026-05-18,17,4877,Delayed,Electronics
4458,375,Ware House B,2026-05-27,2026-05-28,93,4139,Delayed,Electronics
4459,183,Ware House C,2026-05-20,2026-05-28,25,5710,Delivered,Electronics
4460,153,Ware House C,2026-05-19,2026-05-26,78,7414,Delivered,Industrial
4461,491,Ware House B,2026-05-25,2026-05-29,95,6963,In Transit,Automotive
4462,435,Ware House D,2026-05-27,2026-06-02,7,936,Delivered,FMCG
4463,419,Ware House B,2026-05-06,2026-05-15,71,4479,Cancelled,FMCG
4464,304,Ware House C,2026-05-25,2026-06-02,47,4832,Delayed,FMCG
4465,160,Ware House C,2026-05-23,2026-05-25,100,1407,In Transit,FMCG
4466,89,Ware House A,2026-05-15,2026-05-21,92,7162,Delayed,Pharma
4467,244,Ware House B,2026-05-16,2026-05-25,49,6293,Delayed,Industrial
4468,138,Ware House B,2026-05-16,2026-05-21,45,201,Cancelled,Automotive
4469,41,Ware House E,2026-05-24,2026-06-01,8,6984,Cancelled,Automotive
4470,355,Ware House E,2026-05-11,2026-05-18,58,159,Delivered,FMCG
4471,261,Ware House D,2026-05-15,2026-05-18,27,2283,Delayed,Automotive
4472,369,Ware House C,2026-05-28,2026-06-03,61,241,In Transit,Industrial
4473,39,Ware House A,2026-05-11,2026-05-12,53,6524,In Transit,FMCG
4474,264,Ware House D,2026-05-29,2026-06-04,30,4202,Delayed,Pharma
4475,152,Ware House D,2026-05-18,2026-05-23,80,989,Cancelled,FMCG
4476,152,Ware House B,2026-06-01,2026-06-06,64,6991,Delayed,Pharma
4477,123,Ware House B,2026-05-19,2026-05-25,72,8976,Delivered,Automotive
4478,499,Ware House E,2026-05-14,2026-05-16,33,2412,Cancelled,Industrial
4479,95,Ware House D,2026-05-31,2026-06-09,94,3142,Cancelled,FMCG
4480,446,Ware House E,2026-05-28,2026-06-03,18,5178,In Transit,Industrial
4481,73,Ware House C,2026-05-25,2026-05-29,64,4269,Delayed,Electronics
4482,58,Ware House A,2026-05-22,2026-05-25,67,516,Delayed,Industrial
4483,191,Ware House C,2026-06-02,2026-06-09,78,4901,Delivered,FMCG
4484,85,Ware House E,2026-05-17,2026-05-27,39,6965,Delayed,Automotive
4485,25,Ware House A,2026-05-23,2026-05-29,92,5784,Delivered,Electronics
4486,281,Ware House A,2026-05-24,2026-06-01,42,6784,Delayed,Pharma
4487,35,Ware House B,2026-05-12,2026-05-22,21,342,In Transit,Pharma
4488,93,Ware House D,2026-05-28,2026-06-02,38,1594,Cancelled,Industrial
4489,419,Ware House A,2026-05-30,2026-05-31,9,1810,Delivered,Pharma
4490,469,Ware House D,2026-05-13,2026-05-15,54,7051,Delayed,Electronics
4491,121,Ware House C,2026-05-12,2026-05-13,81,1163,Delivered,Electronics
4492,205,Ware House E,2026-05-09,2026-05-18,28,3829,Cancelled,Electronics
4493,251,Ware House B,2026-05-08,2026-05-10,53,2644,Delivered,Pharma
4494,32,Ware House E,2026-05-28,2026-05-31,26,853,Delivered,Pharma
4495,492,Ware House C,2026-05-27,2026-06-06,74,3915,Delivered,Industrial
4496,300,Ware House E,2026-05-19,2026-05-29,50,5772,Cancelled,Automotive
4497,298,Ware House A,2026-05-31,2026-06-03,21,6655,Delivered,Electronics
4498,138,Ware House E,2026-05-20,2026-05-27,67,145,Delivered,Pharma
4499,173,Ware House D,2026-05-19,2026-05-21,50,8155,Delivered,Industrial
4500,77,Ware House A,2026-05-13,2026-05-20,77,2751,Delayed,Pharma
4501,387,Ware House B,2026-05-07,2026-05-09,49,1128,Delayed,Pharma
4502,113,Ware House C,2026-05-13,2026-05-21,27,7874,Delivered,Pharma
4503,228,Ware House B,2026-05-25,2026-06-01,42,2857,Delayed,Automotive
4504,430,Ware House E,2026-05-08,2026-05-11,39,1169,In Transit,Automotive
4505,78,Ware House C,2026-05-07,2026-05-16,74,8173,In Transit,Pharma
4506,479,Ware House E,2026-06-02,2026-06-08,86,7444,Delivered,Pharma
4507,132,Ware House E,2026-05-09,2026-05-17,26,262,Delivered,Pharma
4508,423,Ware House B,2026-06-02,2026-06-05,17,6561,Delivered,FMCG
4509,35,Ware House A,2026-05-24,2026-05-30,43,8180,In Transit,FMCG
4510,430,Ware House D,2026-05-13,2026-05-14,74,6157,Cancelled,Industrial
4511,345,Ware House A,2026-05-12,2026-05-21,53,9622,In Transit,Automotive
4512,322,Ware House A,2026-05-08,2026-05-11,61,4565,In Transit,Automotive
4513,425,Ware House D,2026-05-16,2026-05-21,19,5828,Delayed,FMCG
4514,491,Ware House A,2026-05-31,2026-06-09,8,874,Cancelled,Electronics
4515,331,Ware House A,2026-05-21,2026-05-30,90,5746,Delayed,FMCG
4516,137,Ware House A,2026-06-02,2026-06-10,94,4026,Cancelled,Electronics
4517,189,Ware House A,2026-05-12,2026-05-18,36,9117,Cancelled,FMCG
4518,157,Ware House D,2026-05-26,2026-05-29,92,9264,Delayed,Pharma
4519,476,Ware House A,2026-05-30,2026-06-05,65,6709,Delayed,Industrial
4520,75,Ware House C,2026-05-11,2026-05-13,64,2001,Cancelled,FMCG
4521,382,Ware House E,2026-05-23,2026-05-29,23,3120,Cancelled,Electronics
4522,224,Ware House C,2026-05-13,2026-05-17,70,1275,Cancelled,Electronics
4523,8,Ware House D,2026-05-11,2026-05-18,36,8910,In Transit,Automotive
4524,465,Ware House B,2026-05-10,2026-05-11,88,3576,Delayed,Automotive
4525,478,Ware House E,2026-05-12,2026-05-22,12,2602,Cancelled,Industrial
4526,392,Ware House E,2026-05-11,2026-05-13,55,3400,Cancelled,Pharma
4527,323,Ware House D,2026-05-14,2026-05-19,3,8987,Delivered,Pharma
4528,184,Ware House E,2026-06-01,2026-06-08,68,5466,Cancelled,Industrial
4529,76,Ware House E,2026-05-23,2026-06-02,24,103,Delivered,Pharma
4530,390,Ware House A,2026-05-14,2026-05-22,43,1232,Delivered,FMCG
4531,455,Ware House E,2026-05-07,2026-05-16,5,5211,Delivered,Electronics
4532,390,Ware House C,2026-05-27,2026-05-31,31,4736,In Transit,FMCG
4533,139,Ware House E,2026-05-09,2026-05-16,69,4354,Cancelled,Pharma
4534,430,Ware House A,2026-05-29,2026-06-06,63,1516,Cancelled,Automotive
4535,227,Ware House A,2026-05-22,2026-05-25,41,1832,Delayed,Industrial
4536,439,Ware House E,2026-05-24,2026-06-03,91,8562,Delivered,Electronics
4537,133,Ware House B,2026-05-06,2026-05-16,24,8022,In Transit,Automotive
4538,333,Ware House B,2026-06-03,2026-06-13,99,6831,Cancelled,Automotive
4539,432,Ware House B,2026-05-06,2026-05-12,67,3694,Cancelled,Pharma
4540,351,Ware House B,2026-05-24,2026-05-27,85,7927,Cancelled,Pharma
4541,367,Ware House A,2026-05-24,2026-05-28,25,3263,In Transit,Automotive
4542,17,Ware House C,2026-05-23,2026-05-29,42,4988,Cancelled,Electronics
4543,336,Ware House A,2026-05-09,2026-05-13,12,2052,Delayed,Industrial
4544,327,Ware House A,2026-05-11,2026-05-21,22,4977,In Transit,Pharma
4545,212,Ware House C,2026-06-03,2026-06-07,80,5298,In Transit,Pharma
4546,203,Ware House D,2026-05-25,2026-05-29,69,9743,Delivered,Industrial
4547,386,Ware House B,2026-05-13,2026-05-19,61,5205,In Transit,Pharma
4548,37,Ware House A,2026-05-07,2026-05-12,36,2014,In Transit,Electronics
4549,225,Ware House E,2026-05-23,2026-05-28,86,6903,Delayed,Industrial
4550,101,Ware House B,2026-05-29,2026-06-04,63,6318,Cancelled,Industrial
4551,467,Ware House C,2026-05-17,2026-05-27,67,7673,Delivered,Electronics
4552,61,Ware House B,2026-05-13,2026-05-15,75,9995,Delayed,Automotive
4553,268,Ware House D,2026-06-03,2026-06-07,9,1008,Delayed,FMCG
4554,433,Ware House B,2026-05-26,2026-05-30,48,3447,Delayed,Pharma
4555,23,Ware House C,2026-05-29,2026-06-04,80,3592,Delayed,Pharma
4556,132,Ware House B,2026-05-27,2026-06-03,57,7627,Cancelled,Electronics
4557,443,Ware House C,2026-06-02,2026-06-09,13,6965,Delayed,Industrial
4558,180,Ware House D,2026-05-25,2026-05-29,97,3266,Delayed,Electronics
4559,170,Ware House C,2026-05-18,2026-05-22,22,3103,In Transit,Automotive
4560,158,Ware House E,2026-06-03,2026-06-06,98,2303,In Transit,FMCG
4561,372,Ware House B,2026-05-18,2026-05-19,59,6535,Delivered,FMCG
4562,123,Ware House D,2026-06-04,2026-06-08,7,4644,Cancelled,Industrial
4563,320,Ware House A,2026-05-31,2026-06-01,92,9676,Delivered,Automotive
4564,258,Ware House B,2026-05-12,2026-05-19,52,4837,Delivered,FMCG
4565,121,Ware House C,2026-05-11,2026-05-16,99,6717,Cancelled,Electronics
4566,77,Ware House D,2026-05-14,2026-05-19,9,4163,Cancelled,FMCG
4567,487,Ware House D,2026-06-03,2026-06-06,36,1678,In Transit,Pharma
4568,227,Ware House E,2026-05-13,2026-05-19,48,4300,In Transit,Industrial
4569,124,Ware House A,2026-05-11,2026-05-21,90,4247,In Transit,Automotive
4570,339,Ware House B,2026-05-15,2026-05-22,74,1106,Delayed,FMCG
4571,143,Ware House A,2026-05-11,2026-05-17,25,1936,Cancelled,Automotive
4572,323,Ware House B,2026-05-09,2026-05-14,32,8440,Delivered,Electronics
4573,162,Ware House E,2026-05-25,2026-05-27,61,8405,Delayed,Industrial
4574,168,Ware House C,2026-05-18,2026-05-20,87,1745,Delayed,Pharma
4575,216,Ware House C,2026-05-17,2026-05-27,18,9946,In Transit,FMCG
4576,74,Ware House C,2026-05-26,2026-06-05,72,4066,In Transit,Industrial
4577,258,Ware House B,2026-05-17,2026-05-23,82,1868,Delayed,Automotive
4578,491,Ware House C,2026-05-15,2026-05-16,85,7195,In Transit,Electronics
4579,93,Ware House A,2026-05-19,2026-05-26,10,1945,Delivered,Electronics
4580,174,Ware House C,2026-05-06,2026-05-15,2,4582,Cancelled,Pharma
4581,259,Ware House E,2026-05-16,2026-05-18,94,2517,Delivered,Pharma
4582,179,Ware House E,2026-05-31,2026-06-02,43,6465,Delayed,Automotive
4583,349,Ware House E,2026-05-16,2026-05-17,99,6172,Cancelled,Pharma
4584,362,Ware House D,2026-05-14,2026-05-16,51,1147,In Transit,Automotive
4585,212,Ware House C,2026-06-01,2026-06-09,25,5578,Delivered,Pharma
4586,203,Ware House C,2026-05-17,2026-05-21,14,9936,Delayed,Industrial
4587,449,Ware House A,2026-05-12,2026-05-19,17,4494,Delivered,FMCG
4588,462,Ware House C,2026-05-31,2026-06-07,54,3948,Delayed,Pharma
4589,367,Ware House A,2026-06-01,2026-06-05,79,7865,Delivered,FMCG
4590,500,Ware House A,2026-05-13,2026-05-21,24,5942,In Transit,Automotive
4591,55,Ware House D,2026-05-17,2026-05-21,51,2705,In Transit,FMCG
4592,497,Ware House E,2026-05-11,2026-05-13,34,9438,Delivered,Pharma
4593,272,Ware House C,2026-05-27,2026-06-06,85,9253,In Transit,Automotive
4594,320,Ware House A,2026-05-16,2026-05-24,48,6667,Delivered,Pharma
4595,419,Ware House A,2026-05-17,2026-05-19,90,6521,Cancelled,Electronics
4596,345,Ware House E,2026-05-16,2026-05-25,42,823,In Transit,Automotive
4597,490,Ware House B,2026-05-09,2026-05-18,4,3356,Cancelled,Electronics
4598,157,Ware House B,2026-05-15,2026-05-19,36,1185,Delayed,Automotive
4599,122,Ware House C,2026-05-28,2026-06-04,100,7615,Delayed,Automotive
4600,419,Ware House B,2026-05-31,2026-06-05,5,8181,Cancelled,FMCG
4601,217,Ware House A,2026-05-26,2026-05-30,87,3340,Delayed,FMCG
4602,482,Ware House E,2026-06-02,2026-06-04,16,6630,Cancelled,FMCG
4603,259,Ware House C,2026-05-09,2026-05-19,18,949,Cancelled,Pharma
4604,351,Ware House B,2026-05-17,2026-05-18,2,3084,In Transit,Pharma
4605,452,Ware House B,2026-05-23,2026-05-25,21,7741,Delayed,Electronics
4606,440,Ware House A,2026-05-28,2026-06-06,17,5889,Cancelled,Industrial
4607,415,Ware House D,2026-05-20,2026-05-29,96,6428,In Transit,Pharma
4608,23,Ware House B,2026-05-06,2026-05-12,24,7985,Delayed,Automotive
4609,378,Ware House A,2026-05-09,2026-05-14,11,5478,In Transit,Pharma
4610,259,Ware House A,2026-05-25,2026-06-03,48,1017,Cancelled,Pharma
4611,335,Ware House D,2026-05-13,2026-05-22,46,8310,Delivered,FMCG
4612,253,Ware House E,2026-05-22,2026-05-30,40,6762,Delayed,Industrial
4613,318,Ware House E,2026-05-06,2026-05-08,22,7365,Delayed,Industrial
4614,403,Ware House C,2026-05-22,2026-05-23,88,7779,In Transit,Pharma
4615,136,Ware House A,2026-05-23,2026-05-27,66,8416,Cancelled,Pharma
4616,260,Ware House E,2026-05-10,2026-05-12,29,3492,Delivered,Automotive
4617,40,Ware House D,2026-05-15,2026-05-22,38,4768,Cancelled,Industrial
4618,360,Ware House A,2026-05-06,2026-05-12,79,4242,Cancelled,Industrial
4619,232,Ware House C,2026-05-12,2026-05-20,2,2041,In Transit,Industrial
4620,453,Ware House A,2026-05-08,2026-05-12,28,2403,Delayed,Automotive
4621,375,Ware House C,2026-05-17,2026-05-23,3,1448,Delayed,Pharma
4622,485,Ware House C,2026-05-21,2026-05-25,37,3187,Cancelled,Electronics
4623,319,Ware House B,2026-05-11,2026-05-15,23,5598,Delivered,Industrial
4624,199,Ware House B,2026-05-26,2026-06-04,58,6836,In Transit,FMCG
4625,185,Ware House B,2026-05-07,2026-05-13,6,5618,Delivered,FMCG
4626,232,Ware House D,2026-05-23,2026-05-24,47,1716,Delayed,Pharma
4627,70,Ware House A,2026-05-15,2026-05-16,69,8052,Delayed,Automotive
4628,272,Ware House A,2026-05-22,2026-05-26,22,9152,In Transit,Industrial
4629,429,Ware House A,2026-05-14,2026-05-20,51,9464,Delayed,FMCG
4630,240,Ware House D,2026-05-10,2026-05-13,71,953,Delivered,Electronics
4631,338,Ware House C,2026-06-02,2026-06-05,67,9603,Delayed,FMCG
4632,134,Ware House E,2026-05-09,2026-05-19,22,2057,Cancelled,Pharma
4633,164,Ware House B,2026-05-08,2026-05-15,39,9383,In Transit,Electronics
4634,168,Ware House E,2026-05-29,2026-05-31,55,598,In Transit,Industrial
4635,330,Ware House E,2026-05-16,2026-05-20,29,8332,In Transit,Electronics
4636,221,Ware House A,2026-05-09,2026-05-19,38,3107,Delayed,Pharma
4637,370,Ware House E,2026-05-24,2026-06-02,42,3506,In Transit,FMCG
4638,343,Ware House A,2026-05-18,2026-05-19,86,1263,Delivered,Automotive
4639,27,Ware House A,2026-05-25,2026-06-03,78,5893,Delayed,Industrial
